cuartos,distancia_al_centro_km,m2_terreno,monto_recibo_de_luz,precio
4.0,20.750867994508322,113.96957159052815,958.0573452076842,2759535.4537277324
3.0,8.899914117686075,117.54520861803101,1339.9595080894699,1942157.0115472844
4.0,28.999469545137163,143.11721823054506,1230.3924275657248,3615531.7894241144
3.0,20.42727030694213,123.24001236085384,1527.9530971349832,2784217.110876505
3.0,26.648209491128572,125.77212537068897,2076.9184543321808,3079018.98184131
2.0,33.15869400979159,129.64234823450272,1372.2091649556037,2887684.0348830363
3.0,34.32932410842475,142.90400924009123,1265.9153523913837,3668110.0775740147
4.0,12.555020607942005,116.83181850073518,1780.5614575933914,2515092.638655247
4.0,27.811449965125526,145.63105827191274,812.8411022258359,3728999.2327861967
3.0,22.07021070080078,129.32515804895326,1531.512893755974,2813777.754267091
4.0,32.300387610038015,152.09386516674203,1304.7616766428962,4008387.651422797
3.0,21.597192824686832,124.00518539919315,1497.6921174613615,2686858.248822114
4.0,36.23990544575026,133.86945534036334,1399.963486250961,3887185.138922758
4.0,12.009056411746712,126.37386131986175,1248.0163142750134,2759284.66782088
4.0,29.88122455957762,112.93730695136023,1173.3770936744368,3445635.6723107393
4.0,19.951212698400994,131.00142073958352,1643.1870502508684,2987934.9997259257
4.0,22.44879145440325,96.19117128525431,1139.8093651028948,2792028.8471090314
3.0,22.72911597580341,135.37108120567007,1266.1731200489482,2879059.1340091936
3.0,25.958894255505953,147.6272775681204,1257.5039928384892,3349472.855046017
3.0,28.939648268872958,126.70433981720365,1182.666070394551,3227177.784978341
4.0,18.822130904176742,126.34623153595611,1135.7539522050968,2868567.9309553425
4.0,26.902043695039584,117.75121101550113,690.8653003516725,3096865.4879301414
4.0,14.75381612278296,128.5548413686764,1569.4923330731317,2836681.222045106
4.0,25.365250305037176,129.32721253881664,1472.64916025558,3166697.5055036154
4.0,19.414976843833404,122.45395569004992,1653.0392005885758,2851036.9125725967
3.0,26.931518448187546,108.12511999479949,1897.0938484428668,2808336.0204029907
3.0,31.83689960169211,137.52311096624686,1136.9515367711208,3433498.96772707
4.0,17.992192222592195,145.24682878020815,1053.855582050624,3260404.836841711
3.0,29.317165945334654,125.31556722911053,751.7434914901932,2835698.7166549247
4.0,30.534446846934376,104.25203373666562,1705.646467856906,3257203.44107531
4.0,27.57826017815958,158.449349813261,1206.469158201585,3747124.683372979
4.0,19.56436014237486,96.65096873664739,1761.719377427187,2854810.546069531
3.0,26.250904082602656,131.38684887943901,1319.4080948106205,3157158.1154933036
4.0,25.824833893261605,141.88369395923232,1307.765148961113,3560323.5636697654
5.0,26.561396713731472,126.87515359991642,1540.6695067546618,3643768.787347758
4.0,24.724596183941383,158.71738107256124,1650.7415933460627,3847356.5249002664
4.0,18.452338360495954,132.1005765658103,1193.2642874069932,3256091.3504208126
4.0,20.223474495892273,120.8333494863476,1783.0687775233553,3178402.6510910685
4.0,22.945690940268214,133.96563693982523,754.9762746506635,3291191.3327312255
4.0,17.58809558049206,164.7704405984334,1409.6811277277068,3459260.4867098616
3.0,22.48497763690633,151.75196709574135,1206.1355253922925,3039052.336114333
5.0,17.027499010485364,137.32572448428107,1441.7153130606066,3401075.5483164224
4.0,34.724825145966825,108.8203542681951,1415.1454048460128,3591039.116284055
4.0,26.951427543142422,116.60757112085804,1302.5110783612834,3198360.318737991
3.0,28.480524076537836,97.52072186681167,1028.7504024504751,2690237.4425204312
4.0,23.76089834499817,122.22683052369365,1719.183800465707,3016896.7717168825
4.0,25.172104510339082,96.1191468230183,1714.7964222458418,2957994.0800663894
3.0,23.76673278201186,139.71066785952434,1138.0690100647757,3144794.159962612
4.0,20.78876126766631,116.46556489598115,1887.445578287674,3033936.3643820276
3.0,14.182493941531558,137.955569021494,702.970847032495,2638171.997214415
4.0,10.797124355176331,164.95344494583685,1150.5111771078698,3201602.068809778
3.0,31.880291630168696,120.23803828003898,1644.9478285628684,2810345.088890168
3.0,13.457675010730117,151.9613256919178,1264.2377199578343,2662457.7505485015
4.0,16.882032783929066,119.71844426876515,994.5265691446605,2790478.2404793063
4.0,28.20205991445199,131.39164443538868,983.6605769699988,3450018.6349347164
3.0,19.52539030182159,128.21810714575463,1451.983508843969,2846289.171988879
4.0,25.878455698967855,149.79556364071823,546.4954453609374,3456979.7913701064
5.0,12.643867997316597,109.79031922520599,1171.5284893086173,2864486.1007349268
4.0,24.04564396491044,134.02847634189894,1204.3766289483249,3269281.7086598505
3.0,30.989308487943966,90.68082580323454,1614.5264106890704,2659414.5338404737
4.0,22.918273853931062,101.64683781151301,959.5469339628559,2737149.3290003613
4.0,20.735003261017265,135.97092370229828,1552.1880426514513,3097630.042571445
3.0,14.800499717029924,144.44736997602288,1704.8449673777163,2877595.760870887
4.0,30.56026748595196,133.45405589774344,1324.257171722406,3734867.2646138985
3.0,30.010258609422316,114.56174636185924,1684.8035945562635,2884575.5314336754
3.0,35.21143598831869,114.33552331488566,1667.129106759156,3305828.9482202297
4.0,17.858065790680687,153.01456779750617,1797.983370044559,3383251.6294496087
3.0,21.31092711387951,137.58330856718203,1452.9716926768497,2660292.941444448
4.0,18.651517716138443,128.60942582413128,1310.143252642491,2858121.18136042
4.0,22.374219919466334,98.42580254308625,1358.0951060495108,2729435.0172322383
4.0,27.41703614886096,134.46362574423432,1088.9321526952613,3505570.9573299605
3.0,30.501742864945157,138.65405897761684,1559.3117693996078,3148608.2037070226
4.0,16.555840760421937,154.4516801476218,705.6730234109205,3479405.898280401
4.0,21.474810241670415,128.75941020849888,587.4210584979081,2989920.682147354
4.0,20.061579537493525,128.32676269769217,1867.896574981519,3167277.5264307642
4.0,28.604887605016515,120.70567706292255,1930.7939237100545,3222190.8514468023
4.0,32.64612949177342,129.58232412764687,1540.3864518447187,3709746.927027215
4.0,25.971916132397347,121.69608266089082,1649.2219151515135,3087564.8672286225
3.0,37.555641592130364,149.4200478161361,1717.2586683670652,3868360.8068296267
4.0,26.15021271758811,136.13791393272822,1635.5818215091297,3290660.848534965
3.0,33.72054298762051,152.37559887732334,1609.142136820668,3648721.810017648
4.0,15.96314920540075,122.35584767901389,1457.2332897705137,2717435.2554153814
3.0,22.179321557208596,139.91936978266116,1567.5721578256748,2828581.557658269
4.0,41.265718749830825,80.03212981278024,1048.9110945031043,3304384.1176275513
3.0,27.119754247909153,118.49657508480799,1381.317600935465,2864707.784570825
3.0,28.3907765169271,169.8158414336767,1009.0324739320613,3749906.0754051916
3.0,19.781623684293244,151.89116556459044,851.7599654976384,3183399.336681749
4.0,24.839600398673127,117.69580127768721,1371.54533191347,3091393.697121009
4.0,23.196971696303528,136.3464410512578,1605.8682138516406,3458194.2134749917
4.0,13.698049540299936,111.93200306473022,1314.7215227940817,2672136.3791180393
3.0,15.909500949388972,126.29457623713236,1639.479596867731,2332912.4636720084
4.0,28.674173336249137,133.11328648784564,1549.689487966105,3545898.286986309
3.0,33.91360576305395,127.87183292307387,1581.34104098198,3106373.7194174877
3.0,20.56400905488597,147.61324862181706,1569.9812107911548,3174737.807477549
3.0,24.183851602346003,152.49582963238436,1860.9704828252918,3284445.678558543
3.0,35.32816018836855,149.8571388544785,1721.3831499580779,3638158.8988647806
4.0,31.173362092251832,117.0710512760746,1223.5797398137574,3376700.86291869
3.0,31.600595894188626,135.80800223465155,1704.922109726246,3260496.671419961
4.0,21.28288924309835,131.01131954921735,1867.6239151736172,3010384.323573444
3.0,29.264672839379145,138.56660537702888,1519.0819214227042,3429422.93342989
3.0,10.689323525331433,124.99740536305787,1118.0074922484732,2393541.813130602
4.0,22.8432323371853,135.8464869535149,1410.4691786968015,3604933.972294903
4.0,32.49275268948721,106.40510436060366,1392.1722940838797,3217514.6600517356
3.0,23.241718763785748,138.89477791914308,1718.4549120868542,2833657.487023386
4.0,31.427596999641043,119.01097064735748,1047.1311699829228,3305674.503692554
3.0,19.68205101939148,119.0516347748305,1397.6011545408617,2597622.6057744757
4.0,33.02895265585742,155.04980805395604,1247.7761534848862,4053542.582596848
4.0,18.494266669654813,76.00272593392403,1842.192900423365,2280963.8552171
3.0,27.996664254977595,160.32861183582423,1256.7347725906084,3537618.2193676913
3.0,28.42678349032711,98.86400428528009,1140.5862493095306,2729251.216103481
4.0,14.171987802233899,121.53581205734422,1238.2555074418688,2808507.843168741
4.0,41.68919722480242,106.75844350154281,1601.3180032164669,3823381.8446951425
4.0,20.724544961242557,175.2149203502765,1250.4019849326055,3768043.1673481804
3.0,21.603295807260228,136.66977443581447,1492.426681462186,2781712.1353666466
4.0,31.855045165765794,120.6681013205251,1048.7782869146292,3357610.3907734933
3.0,17.354542282593936,79.84633135292792,1166.7073143968623,1720424.0012210254
4.0,20.87906055484937,129.3953952043935,1812.6993908634663,3287431.5720591955
3.0,27.56723042505073,164.85452846035895,1796.759198866998,3407437.8389643608
3.0,25.590503485201975,132.49818358665146,1333.568907654583,3134869.4699216713
3.0,30.08671239620475,123.75986787902445,1806.552781460054,3225586.665691998
4.0,16.35585738190423,92.04503112756083,1166.6883232976747,2264388.710850576
3.0,9.078459780743811,130.6045525264546,1576.5832368670212,2388811.9872694295
2.0,42.33666685719499,93.6984854065567,1617.2083136883973,2545286.552923804
4.0,32.05924322699043,191.4202763279755,1612.7376273000295,4385052.567938982
4.0,28.525053270206854,119.93879352853764,928.1179262851552,3238217.9637218295
3.0,25.95275545756634,165.10560976748855,1443.8786755220203,3203831.5828239755
5.0,31.221290765979358,135.23849388197203,1721.0835211142182,4032614.950509653
5.0,3.0330542980677766,119.106284105555,1357.3341619957707,2634823.322502154
4.0,21.061544766599717,158.3069566835793,1040.8912227803148,3433076.149707717
3.0,23.324827189820148,122.91591766864305,1178.3130052853892,2911417.9583401177
4.0,26.92256309050742,144.13289257088203,1910.9870265047932,3537290.7227597125
3.0,25.49818259217526,121.90740669754766,1628.4306712915065,2926958.2213150803
3.0,17.894151477461822,150.6192593013601,1335.5206430412952,2673852.606051239
3.0,39.07143885912192,145.6700258281051,1699.578762178345,3789837.193169664
3.0,20.809634380943578,106.14237048974418,1157.6615772191212,2585735.0177091793
4.0,19.37765961300315,123.55382873524817,1259.469010035713,3039180.598847308
3.0,25.371832279282252,112.72480401209822,1418.319261961736,2895223.397707333
3.0,31.596805514368086,109.77124551876115,1205.116509038438,2769559.5731415357
4.0,23.49524915979272,123.82519200666742,1664.388146007031,3223634.5495839464
4.0,41.77478366031284,165.20625260089872,811.0177373685972,4422561.199488877
4.0,25.249024411797485,133.67430248321176,1767.0048434937364,3658779.4646773203
4.0,27.2482538521737,138.43128885517268,1351.5721393991075,3617441.9681873964
3.0,27.754154795610393,117.58338213285542,1443.5679311493236,2867377.2930053254
3.0,26.411686025609523,112.95541246730085,1941.5846671543898,2939064.3023363436
3.0,34.33660296471947,136.68442089160368,1846.4984472216247,3495123.1649340517
3.0,24.199467622688104,123.44423987122153,797.9529353808286,2914625.5687297713
5.0,7.628750980843637,173.42816612661954,1507.4131519891394,3602923.7201760304
4.0,19.71954331004415,130.11974852099394,1383.0032567964927,2979792.8591668364
2.0,5.117948118679049,117.54609738670116,1508.1560314774144,1649423.096192244
3.0,21.042524443159824,100.63890314889125,1623.9279760281852,2534482.338876483
3.0,33.90608547707939,105.74190829647412,1997.5657619149931,3024866.399256816
4.0,13.973657503398083,128.2432324269707,1698.1742133274445,2793498.148163704
3.0,17.564818862766803,134.0057968560094,1459.853804413796,2658487.4144231025
4.0,26.2448072373723,126.81146003674193,1215.931004954841,3481365.6976247793
3.0,35.55748603080915,138.5877130907699,1152.6476663972362,3601474.3807746726
3.0,33.860200533065964,120.69250401272069,1158.616158953318,3023336.081187973
4.0,33.40438821253799,134.52057610558177,679.8302641025656,3612032.832755557
5.0,29.432970950152143,144.3540194203523,1303.7705858935228,4160179.72878362
3.0,26.57025106203598,117.27863555768037,1056.3000823994741,2937858.7344996845
3.0,30.39401920062379,145.02739019485458,1579.9601357625534,3267598.707666799
2.0,25.120840921964298,127.76196609931179,1193.2440723212273,2487778.243809897
4.0,35.59506415819391,111.62299056617829,1618.2845447268187,3347471.815887832
4.0,23.134124136449895,119.52479435756898,1217.861061859336,3159605.755124763
4.0,37.05803900772377,132.63138486861402,1655.641033055786,4103637.4398103314
3.0,26.049612765124593,157.56320420533328,1111.9928442343548,3509755.4206262347
3.0,19.611827136384786,153.870750586781,1792.1874267134704,2911995.9326627054
3.0,11.786585931977623,100.28383888913751,1562.0590367912127,1971138.3340289476
3.0,17.409105417463135,97.42351604827749,996.5085045819445,2211210.0719934334
4.0,14.99585217354468,130.56453308255328,1675.6187017768518,2905264.8966005296
3.0,23.06067971611236,101.05349123062642,1484.2868685886124,2409717.020667054
4.0,27.801522339205896,102.36342520922773,1768.599534498659,2981240.7398709077
4.0,26.064575523695762,141.54210922888836,1435.7683394738062,3670973.297874011
3.0,25.057007690574785,138.66776579829173,1519.3186982740367,3047130.3283543354
3.0,32.56506429334031,112.60086290308794,1114.581150527899,2824383.070809547
3.0,21.436477689242324,136.36508974006125,1387.887525107262,2742145.1698157536
3.0,20.171422108427162,147.70014703409936,1471.7099886385397,3177895.1445065355
2.0,28.572336622792747,140.80518585550539,1341.03409803485,2858251.030615889
3.0,13.830081768948256,153.57273937118867,1463.0034766895437,2598811.2155343797
3.0,20.23212827949776,128.8055624259965,1587.401187909739,2811051.7443673536
5.0,24.460360848453657,164.50666521410608,1541.7549815196899,4174736.27951311
3.0,27.650471792517607,153.34005214281,1887.7086467378026,3560785.1998781855
3.0,12.647495988555669,118.4937113909088,1717.1070662078332,2431319.401067689
3.0,14.048380455605669,152.66971225333532,1358.2857960967217,2565003.0162653113
3.0,26.156322418043032,131.44840340876183,1230.7154004649246,2985409.4010266457
5.0,22.84588504803012,119.12785004827,1111.2631744700925,3427820.2875179388
3.0,35.930925365460695,107.70971647178341,1306.2646896921708,3093514.5948304646
3.0,21.49266732745623,142.46553151515684,1229.509078955001,3088092.677928644
3.0,9.051111698675529,138.3022905157186,1000.0369232492126,2360901.9892910896
3.0,24.51783951815606,120.23214627110548,1744.9823279583973,2762860.250888491
2.0,28.959490800957408,133.41098993174808,1275.657429596117,2705716.3002227414
4.0,25.434258232241774,126.60316045530602,1122.6502472666255,3125711.4305607965
4.0,26.876632812014915,138.5083983913932,1564.2319970846936,3434799.3077038806
3.0,17.620623562142548,159.50077869808695,1456.0018604741135,3096019.934199578
3.0,21.49468398661711,103.52782066293949,1437.8132703583517,2235342.8065215508
3.0,20.01946949368275,96.72523123948797,1456.7013239388996,2339309.994680235
4.0,31.056866327741474,129.5312783027898,1743.038278867084,3470436.023506899
5.0,27.16493489458209,117.3108263553621,1303.909372239192,3615887.785093473
4.0,33.17050124076262,131.48293461059774,1579.2924800390892,3820358.083564348
3.0,21.689887170563292,139.16705744653837,1350.7590466986535,3128017.7614102704
5.0,18.766502693484032,110.36914228879371,1610.7882513766597,3165588.484034508
4.0,24.551411921140527,135.05118661764357,1118.9564550556534,3416530.463572348
4.0,26.650853188332636,123.1298514900223,1551.767539497886,3444563.0560739096
4.0,9.471311831146464,148.40756794144937,1476.5296945586929,2978827.2522751642
4.0,15.106596447149702,157.0630809834571,1320.5962303577755,3217570.9609860727
3.0,23.197903723890903,120.20037088793207,1912.0427349487557,2688130.1883427314
4.0,26.718173358507485,117.78715682986304,1861.4767725821923,3269643.256931605
3.0,25.416035422273083,123.23967045448498,1188.7668854467936,2939631.4904488157
4.0,25.233018751512127,111.7862324307107,1176.5520790759251,3265382.577393748
4.0,24.334389335746895,110.17755599201925,1399.5511799115664,2835094.129104024
5.0,18.950509717895724,110.63895654537092,1069.0095158542536,3126714.488236315
3.0,19.80244917950122,163.38109098548463,945.1086970793386,2977297.435613225
3.0,16.215896556087262,137.69162497393353,891.5413623985211,2643703.7889884766
4.0,10.891103895182887,153.06557439019247,935.1436329331768,3005124.201524817
3.0,26.96530800192847,132.22154163878412,1433.2934935201747,2857795.7060854714
5.0,34.313192000814304,113.27781115931776,1426.8232853530596,3972865.031334423
4.0,30.75419518594333,159.8461234143462,1732.2936050742492,3972822.8248569733
4.0,27.014465025283727,100.41138043098164,1777.072753143441,2880537.919523558
3.0,24.922277756128132,122.97458565245472,1212.3289327765094,2815924.8788156295
3.0,21.310303936580194,102.10326194528935,1336.8662550588813,2211585.2524199397
4.0,25.833283063397687,159.92893229902114,1216.1183219100299,3992130.67837127
3.0,17.602332756875334,161.11090526312955,1367.6289805795534,3277304.937095045
2.0,29.215875805313104,141.96778833906023,1295.2778848597661,2873342.17194761
4.0,19.249637206136892,97.8361443065885,1456.0012971666565,2481036.635115711
3.0,12.80884802517283,136.81778133483718,1480.2679082219413,2633951.409027989
3.0,31.102105300053243,125.21168096594756,1762.2935290188568,3052724.979507203
2.0,21.737698832876614,130.85670040756227,1069.4264855774609,2486345.61232701
4.0,24.54714018299457,132.69892953902973,1404.5588304758,3301808.3571972065
4.0,20.199065704878905,106.10054469242591,925.9041777156543,2745171.8280070634
3.0,28.91655430490156,142.21536790956984,1737.4254870595157,3203570.5737695075
3.0,41.04097220782598,116.90930270030489,1580.7901334922326,3273485.5893205786
4.0,21.4249249822814,138.365806891671,1243.6793135170988,3401045.5147500243
4.0,11.745832995922996,138.7370994468755,1529.2462734423834,3002863.3652061624
2.0,22.917597031510457,131.42548419673167,1294.3361760799955,2309016.983768798
4.0,9.469392057399762,120.15072695622601,1409.7530887783362,2554408.310604493
4.0,29.227049252542216,129.17681195454418,763.9372870763472,3435488.617235429
4.0,33.65733340654608,114.10951474808564,1073.6028338073404,3399044.0892789215
3.0,23.81720229858102,101.67422784211114,1555.2577771864003,2503998.846745016
3.0,35.88189273842159,132.4510030414168,1444.6484152828796,3501920.1392976204
3.0,20.597465393388525,136.0774072995971,1689.6379981629307,2892947.3680005874
3.0,11.848174125864393,118.65999744424994,1028.5521363551798,2377476.5788280596
3.0,27.163580909615202,184.51095597422812,1518.8093657386933,3676148.5689067366
5.0,34.89048651906827,172.76266095611967,1218.441375330221,4726233.270763736
4.0,32.996416968958385,115.57898188993272,1679.8621849140538,3586153.2934788745
3.0,30.6959092319341,183.7838491327342,1386.0123344158287,4012071.9966632496
4.0,25.7936743636004,105.46784162798643,1844.355978041327,2933922.9650278874
4.0,13.80553837555207,136.49173444764583,1891.7549198374775,2848062.5291981073
4.0,30.676090709801887,152.8897819050997,1373.7256353426571,3809843.330579627
4.0,11.991830638941655,145.70181030810153,1386.6241647896563,2970424.750592226
3.0,19.435327728849785,123.84808001652512,1974.533274289652,2603295.9625244318
4.0,26.975231869223943,159.06574919219497,1198.1384707875063,3646936.7755856253
4.0,23.166503864281665,125.07999423164536,1704.719276351275,3022266.9551977077
4.0,12.476596165301968,135.93515463104592,1481.6425856235885,2839267.821222189
4.0,18.10486471537499,81.8183294716936,1031.4914314341288,2415694.8114647768
3.0,28.283243079930326,156.2613245951834,1460.1144710711876,3500882.545656549
2.0,29.00849857091201,140.15911027547202,1540.842214695664,2939675.6278474443
4.0,32.50860729035625,144.78572912352251,2164.663277086153,3734382.1287958343
3.0,28.074648508881804,143.83608847953266,1055.5171127081785,3177405.8086086637
4.0,29.047405788908712,117.29503302777263,973.1636563098167,3290290.8909124704
4.0,18.653246490987257,121.36334224820712,1636.7279971957257,2975229.1178864725
3.0,18.19992743790472,92.48739837570457,1290.1915312823703,2293238.20066284
2.0,22.42722809583891,147.70814210921935,1166.0003104453551,2647922.272248384
4.0,25.49296015964961,95.37567979811938,1612.3248649302402,2820131.6295309765
3.0,34.58422228702567,121.02317695736824,843.6361272552615,2931077.819460435
3.0,11.819359425214754,127.3396848603935,1576.8822907103258,2168554.464150997
4.0,24.92186817801559,135.49045028221593,1849.4470392938626,3220171.7453235406
4.0,19.555200574616105,118.89628920460677,1170.323855760022,2900120.74222406
4.0,30.773908083518826,134.46537664335926,2057.4905727731852,3498738.9765754337
3.0,17.454923732646726,150.1523247108803,1737.5929468895897,3092440.013853614
4.0,26.762444561654576,96.62314713624757,1637.4727475668753,2751162.936321714
4.0,16.781459724688776,149.93602996373744,1776.7698506196768,3409890.334143399
4.0,29.753757208967,138.83669243987043,1656.370560129664,3521072.3102867375
3.0,23.9507415351079,113.00569248119818,1313.8458337367747,2608773.388102852
4.0,29.93484901606334,112.48572721272222,1253.4606692967668,3499123.1754776984
2.0,15.194060526049839,140.94278989922546,969.3553825017469,2258123.2214674507
3.0,22.070800370492478,120.57471676980454,1456.6339932578999,2744990.507877983
4.0,13.404067959716134,160.7031559428143,1501.3861880734135,3234264.6580448193
4.0,28.173745500797892,128.56168023168894,1337.845355861298,3377580.660107825
3.0,16.82842226745609,111.00266193414129,1547.0020092477896,2182192.87853703
4.0,29.567710605971094,140.4849987130956,967.0843000811092,3939885.0103256567
5.0,27.626921785831634,129.49817649460917,1211.9545396607982,3749694.694602499
3.0,12.174716676842186,120.85306777368072,1187.016033417465,2371610.583423007
4.0,30.231078667022913,93.85117121776192,866.5324399959532,3110215.3193430942
4.0,27.97927924332041,166.2527306090709,1175.721588772952,4045715.22440955
4.0,38.8290367924492,168.94075688218607,1526.8382344086056,4492170.1814101385
3.0,17.992463474551126,133.55255099628127,1113.2960123990974,2662160.5240576644
4.0,35.30492519527055,125.41225236015741,1677.8945331643274,3687291.0041269716
4.0,40.70161638418648,145.3740784768986,1448.1820057398606,4287537.710896984
4.0,16.6790404262738,159.55774019254358,1609.6668163023135,3559710.9282532716
3.0,34.61809869053568,134.772864609463,1157.6155263122164,3459606.844584492
3.0,17.203620356009875,170.65092226389714,1661.0899131532663,3238939.773453582
4.0,26.541224480157595,119.36334922946234,1261.0964514706006,3350537.6301418706
4.0,33.42932911261228,84.76294577276244,1530.3944350729043,2895265.971774862
4.0,18.535616320264527,119.26632626857199,1370.9799356005215,2854861.8153145863
4.0,31.10604837322221,145.27120965524637,1871.9595776368285,3886584.1152773383
4.0,32.016851127682386,110.79271531549887,1078.087324156385,3268559.763489297
4.0,22.13095189348866,94.44191606063094,1297.4622749803007,2517966.540716609
4.0,21.393783678492028,106.75247923316786,1847.2002853565748,2777607.861900366
3.0,15.59414908035269,86.60285539121315,1057.716408723596,2014531.582817431
3.0,15.016105801928116,138.3453142785762,1159.7986122242232,2490051.644395384
4.0,35.16057215691313,137.27000094885963,1831.1411212072478,3928634.608211919
4.0,20.887202419334894,173.54686379682553,1473.4937902280997,3691730.1994886845
4.0,19.34739755355309,134.03186363198932,1165.5702855136774,3434725.986745971
3.0,17.77784819046239,83.50172272764854,1495.6137793134253,2113482.4973804806
4.0,7.837263720613726,143.70971351361402,1332.2814034463527,2866508.426609253
3.0,25.290685603302133,119.49003016312426,784.4750295550208,2555201.723647205
4.0,23.041109410816972,135.35358697718388,1942.4064978698125,3482978.732786922
3.0,20.22297383938499,132.9650120342028,1104.8493075988208,2823528.7628515987
3.0,25.2026230694063,133.7042688727846,1671.4980721581296,3173516.9911260647
3.0,7.797648892947057,90.43744298756774,1713.5041264175502,1487987.0530045356
5.0,20.771521107281423,146.08787748758408,849.740107153379,3709972.075066933
3.0,9.038633473645383,152.5953122658656,1555.8367794438325,2627875.419379876
2.0,23.92826498230757,102.71863689132067,1315.0752590775464,2134801.4920546594
3.0,15.600267628492034,149.1970957780216,1747.2496441234555,2976022.539460442
4.0,38.23278836389466,74.86886145947778,1394.322625757954,2933647.9163549445
3.0,23.655051331040806,159.64405411066687,1241.5579673140571,3361157.2299773544
4.0,29.762984104724406,160.27326497187076,2003.3954392532833,3999066.586765883
3.0,14.568005101771544,101.00937922522613,1358.254390927699,1905098.8977831984
4.0,22.82158285812324,128.69939053193067,962.7470429176659,3430654.886597244
3.0,25.839974494746233,119.28015691642474,1215.2958794042365,2975541.723076337
4.0,26.68315987460825,170.4895999120675,1149.1927716341136,3916915.8111413075
4.0,20.460952636226608,116.98541846417426,1428.290703263997,3167069.572097937
4.0,26.105789947146864,165.822830786292,756.4230785117546,4171686.7667936115
4.0,17.199603109894102,112.69668194951085,1084.9147115894234,2982725.84487206
3.0,39.00151649917305,106.76851615053644,1598.1857345285046,3163845.2350358698
3.0,37.07406173952661,95.8254356677852,1393.8566810156071,2851715.604465063
3.0,31.039716651151487,141.3476874696095,1730.4113480634273,3518961.631896647
4.0,34.63544945132443,119.11914277166844,921.395045718573,3817917.5894336114
4.0,31.65759947726898,154.29439598442883,1556.76502337878,4155643.306788594
3.0,16.802439496455214,86.23085314020767,1799.2646854659088,1968495.0544001407
3.0,12.163827443187822,136.62658524300286,906.6147290866918,2677478.0012863157
3.0,17.274907254245424,164.62787279414238,1406.2120154969098,3291653.307800807
2.0,23.342805248690524,135.72686144253765,589.5332185386151,2435965.1530598085
3.0,31.78725229996152,149.3038239698638,1265.556394746396,3421711.027605545
4.0,22.428042320775447,121.1758515959625,1507.418328310608,3028035.7677380657
4.0,32.702886385411986,126.93504900883345,1694.5560003817898,3709590.874144158
3.0,31.84999700023971,129.90214633589284,1834.289692771844,3217272.3918561433
3.0,10.413462631721908,141.49500335340358,1072.7618255057046,2542636.520066944
4.0,23.515878381321606,115.51910682960477,1342.4922008419808,2943104.305353891
3.0,16.90085301111364,153.0598299284694,1855.2197611298986,3083551.465755106
3.0,20.492819364555707,131.4982087567126,1776.7282592292604,2880514.4640906565
4.0,47.179524470073936,117.00771572364141,1750.8526429587723,4066712.1588885738
3.0,19.262276855759566,103.85828893542845,1507.0052048848818,2435536.913082352
3.0,27.491815322069755,168.677898243806,1780.6306311991825,3651739.7708258517
3.0,34.81258254798091,95.25438731151829,1692.469510889653,2784956.002343652
3.0,23.571662529353215,158.79576592269208,1592.5515551597694,3290150.6364347287
3.0,23.264211626463897,122.29627075177021,933.7635030869911,2880915.683549121
4.0,15.804398081237283,128.16718530618016,1279.2091541157952,2889376.012981096
4.0,24.175958214439827,120.10045187389157,680.3603944526975,3358841.2946875957
4.0,23.553015831319755,166.2375293675114,1023.2443330653009,3803598.702981128
4.0,24.422591892494488,148.82550964710504,1369.239576954796,3470246.7774101114
4.0,35.404778006836466,117.14211091136372,1139.323544042968,3503628.390608794
4.0,21.35880740567601,107.12634302983373,1488.8175875505965,2917991.939354253
4.0,37.26130749810494,141.83191081212095,951.794046368533,4267017.212096287
4.0,24.335418312053825,109.03904078978825,1903.2265380045942,2810332.12276267
4.0,31.006848834100193,146.76473387916457,1009.9011472153511,3805241.180154849
3.0,29.088555473430453,131.03093489927198,1974.0092038416062,3303180.988145655
3.0,23.13333964695238,138.92356100647447,1951.2358756481808,2969240.8193609365
3.0,18.10154090951237,126.32491554546394,1941.3708445571285,2601427.6561333956
3.0,31.566487920084455,125.11475240695827,1420.1025314948245,3209565.1048427266
4.0,15.834211244487857,139.07352134663856,1502.762388634701,3084093.7130099605
3.0,17.368415667969735,99.01084142118134,1704.153035911989,2229410.9563772003
3.0,14.895698191637221,116.16798016646554,1459.685899840725,2296881.4810480266
3.0,25.85476189692064,132.85822150806743,1396.7057083703035,2889352.435880563
3.0,23.825787033082804,126.7979347580149,1621.860317934543,2620535.524181367
5.0,14.122296717441012,159.15329946712606,1412.1169906216112,3673184.942227543
3.0,24.79012498725772,123.76498693278751,1740.5162135585178,2743831.468224773
4.0,32.74047224355681,157.17599185631806,1924.3368194530012,4024082.791417666
4.0,17.96465224236978,125.78480565422377,978.9291268830539,2843679.698747634
4.0,15.609260659627731,187.0936547760386,1189.7147460536892,3656421.039308146
3.0,26.827641778593208,106.08741524086636,657.3622148281195,2621354.599923777
4.0,40.28136011074686,167.11073881590136,1205.614126666768,4323770.209932979
4.0,26.038597346984687,158.34798959450364,1030.0039174006752,3938253.394272682
4.0,24.088781888303266,161.38329910859267,1697.1236112436652,3745623.6678827577
5.0,22.432411739408966,130.71663466539468,1627.5099717887183,3602642.7789256335
4.0,17.63033978224674,149.0751325867467,913.8416668712116,3296869.6608009073
