Edad,Estado_residencia,Estado_nacimiento,Nombre_trabajo,Vacunado
28.232273219427857,Sinaloa,Jalisco,Profesor,1
51.87082853768572,Jalisco,Sinaloa,Policía,0
39.86494747655813,Jalisco,Sinaloa,Médico,1
39.186674826820266,Jalisco,Sinaloa,Médico,1
56.211546619746265,Sinaloa,Sinaloa,Médico,1
54.260005195836406,Jalisco,Sinaloa,Policía,0
48.225956880895055,Jalisco,Jalisco,Médico,0
41.13682857342543,Jalisco,Sinaloa,Médico,1
51.408610371137456,Jalisco,Sinaloa,Médico,1
53.799793039050996,Jalisco,Sinaloa,Policía,0
47.65576840954873,Jalisco,Sinaloa,Médico,0
57.400406134047465,Sinaloa,Jalisco,Chef,0
53.631766215008106,Sinaloa,Sinaloa,Policía,0
40.71692317566414,Jalisco,Jalisco,Médico,1
53.35020820289337,Jalisco,Jalisco,Médico,1
49.16044161931325,Jalisco,Jalisco,Médico,0
54.11698284442136,Jalisco,Sinaloa,Médico,1
57.46908789010202,Sinaloa,Jalisco,Policía,0
46.41948141727205,Jalisco,Jalisco,Médico,0
48.483754233707515,Sinaloa,Sinaloa,Médico,0
50.16995714647927,Jalisco,Jalisco,Médico,0
54.31004453067126,Sinaloa,Sinaloa,Médico,0
33.85293853770786,Jalisco,Sinaloa,Médico,1
36.386626986966846,Jalisco,Sinaloa,Médico,1
34.682934481637915,Jalisco,Sinaloa,Médico,1
57.52049645995718,Jalisco,Jalisco,Policía,0
53.69452586507554,Sinaloa,Jalisco,Médico,1
57.37718629406863,Jalisco,Sinaloa,Médico,1
39.79016335707979,Jalisco,Sinaloa,Médico,1
52.304263721445516,Jalisco,Sinaloa,Policía,0
56.60914990696378,Jalisco,Sinaloa,Médico,1
51.91641282091855,Jalisco,Sinaloa,Policía,0
52.70471909233606,Jalisco,Jalisco,Policía,0
51.74369416799556,Jalisco,Sinaloa,Médico,1
54.198899264432825,Jalisco,Sinaloa,Médico,1
53.975179867932546,Sinaloa,Jalisco,Chef,0
54.51568194453415,Jalisco,Sinaloa,Médico,0
53.46901285702273,Jalisco,Jalisco,Médico,1
52.360780997327694,Jalisco,Sinaloa,Policía,0
55.53789144899529,Sinaloa,Jalisco,Médico,1
52.01248888770354,Jalisco,Sinaloa,Médico,1
56.3441349369987,Sinaloa,Sinaloa,Médico,0
35.705721173186355,Jalisco,Jalisco,Médico,1
58.941649003112644,Sinaloa,Sinaloa,Médico,0
39.98005851919242,Jalisco,Jalisco,Médico,1
51.0917837514971,Jalisco,Sinaloa,Médico,0
55.28440604498931,Jalisco,Sinaloa,Médico,1
42.13982522301713,Jalisco,Sinaloa,Policía,1
48.8385123067297,Jalisco,Sinaloa,Profesor,0
53.603824360267524,Sinaloa,Sinaloa,Médico,0
34.032998437861856,Sinaloa,Jalisco,Profesor,1
39.06632593812377,Jalisco,Jalisco,Médico,1
53.305743281676406,Jalisco,Sinaloa,Policía,0
49.43117105534054,Sinaloa,Sinaloa,Médico,0
33.922687136429744,Jalisco,Sinaloa,Médico,1
44.40460006653914,Jalisco,Jalisco,Médico,1
36.1437472581417,Jalisco,Sinaloa,Médico,1
50.288929965737076,Jalisco,Sinaloa,Médico,1
54.20494343222478,Jalisco,Jalisco,Médico,1
38.913294651215644,Jalisco,Sinaloa,Médico,1
58.52878421168239,Jalisco,Sinaloa,Profesor,1
45.86195401321001,Jalisco,Jalisco,Médico,1
52.1583209114717,Jalisco,Sinaloa,Médico,0
51.68347227236499,Jalisco,Sinaloa,Médico,0
52.0000685713465,Jalisco,Sinaloa,Policía,0
53.47523142950415,Jalisco,Sinaloa,Policía,0
58.44463171685839,Sinaloa,Jalisco,Médico,0
45.75112917235107,Jalisco,Sinaloa,Policía,1
52.019841613755005,Jalisco,Sinaloa,Médico,1
32.47168733497752,Jalisco,Sinaloa,Médico,1
52.55117380675981,Jalisco,Sinaloa,Médico,1
46.68213776016828,Jalisco,Jalisco,Policía,1
40.79643244086993,Jalisco,Sinaloa,Médico,1
37.120371050334626,Jalisco,Sinaloa,Médico,1
48.41666845963512,Jalisco,Sinaloa,Policía,0
25.109977837988776,Sinaloa,Sinaloa,Profesor,1
48.95449183814182,Jalisco,Jalisco,Policía,0
52.57033843897992,Sinaloa,Sinaloa,Médico,0
50.4372357725732,Sinaloa,Sinaloa,Policía,0
50.94908877636823,Sinaloa,Sinaloa,Médico,0
53.948888289782694,Sinaloa,Sinaloa,Médico,0
55.17946172648909,Sinaloa,Jalisco,Policía,0
58.9550692532054,Sinaloa,Jalisco,Policía,0
55.085879200661054,Jalisco,Sinaloa,Policía,0
52.92610820520643,Sinaloa,Sinaloa,Médico,0
49.081314942663205,Jalisco,Sinaloa,Médico,0
57.064412297984276,Sinaloa,Jalisco,Chef,0
53.73206388345,Sinaloa,Sinaloa,Policía,0
57.987566669165794,Jalisco,Sinaloa,Policía,0
55.53949241589355,Sinaloa,Sinaloa,Médico,0
30.471070731479877,Sinaloa,Jalisco,Médico,1
54.60951095247414,Sinaloa,Sinaloa,Policía,0
32.234540217347096,Sinaloa,Sinaloa,Profesor,1
52.010112213639935,Jalisco,Sinaloa,Policía,1
53.867347490913424,Jalisco,Sinaloa,Chef,0
54.23901645449429,Jalisco,Jalisco,Policía,0
53.93298877274043,Jalisco,Jalisco,Policía,0
42.40467400911179,Jalisco,Sinaloa,Médico,1
55.99971164063822,Jalisco,Sinaloa,Policía,0
35.19180789450847,Jalisco,Jalisco,Médico,1
51.390917358346385,Sinaloa,Jalisco,Chef,0
49.98944611927648,Jalisco,Jalisco,Policía,0
52.81183288470236,Jalisco,Sinaloa,Chef,0
45.47930239096462,Jalisco,Sinaloa,Profesor,0
52.717327243645286,Jalisco,Sinaloa,Policía,0
49.71614719697051,Jalisco,Jalisco,Médico,0
35.36534226902074,Jalisco,Sinaloa,Médico,1
56.880980642533046,Jalisco,Jalisco,Policía,0
48.549008991196985,Jalisco,Jalisco,Policía,0
50.33896127998264,Jalisco,Sinaloa,Policía,0
50.806193928236304,Jalisco,Sinaloa,Policía,0
54.87011541995531,Jalisco,Jalisco,Médico,1
54.831578055034456,Sinaloa,Sinaloa,Chef,0
52.65760917334954,Jalisco,Sinaloa,Policía,1
55.55784486187908,Jalisco,Jalisco,Médico,1
46.81998261724422,Jalisco,Sinaloa,Policía,1
34.71421523940112,Jalisco,Sinaloa,Médico,1
38.99536351618676,Jalisco,CDMX,Médico,1
49.52365588993172,Jalisco,Sinaloa,Policía,0
56.83978520004105,Sinaloa,Sinaloa,Policía,0
50.36505199882174,Jalisco,Jalisco,Policía,0
50.32946055185463,Sinaloa,Jalisco,Médico,0
49.915119682582215,Jalisco,Jalisco,Policía,1
52.76811471180036,Sinaloa,Sinaloa,Policía,0
50.68289814377888,Jalisco,Sinaloa,Profesor,0
52.51815108017099,Jalisco,Sinaloa,Médico,1
52.5232687324167,Jalisco,Sinaloa,Médico,1
55.55179780567183,Jalisco,Jalisco,Médico,1
39.108284494422094,Jalisco,Jalisco,Médico,1
51.787513647285564,Sinaloa,Jalisco,Policía,0
55.72874056356084,Jalisco,Sinaloa,Médico,1
50.15931203858113,Jalisco,Sinaloa,Policía,0
50.118534699754555,Sinaloa,Sinaloa,Médico,0
53.22395703198552,Jalisco,Sinaloa,Policía,0
55.480098491120074,Sinaloa,Sinaloa,Médico,1
53.35615932055441,Sinaloa,Jalisco,Chef,0
51.39475827904565,Jalisco,Jalisco,Médico,1
54.654188095531985,Sinaloa,Jalisco,Policía,0
50.2670648274704,Sinaloa,Sinaloa,Chef,0
54.908446079862934,Jalisco,Sinaloa,Policía,0
54.64079002601558,Jalisco,Sinaloa,Médico,1
50.984473244729614,Jalisco,Sinaloa,Policía,0
52.69868682047682,Jalisco,Sinaloa,Médico,1
51.919440212198595,Jalisco,Jalisco,Policía,0
54.5780082350467,Jalisco,Jalisco,Médico,1
50.909763197578066,Sinaloa,Sinaloa,Médico,0
55.84169380958492,Sinaloa,Jalisco,Policía,0
51.20997434720558,Jalisco,Sinaloa,Médico,1
55.85975084161005,Sinaloa,Jalisco,Chef,0
46.568041784902675,Jalisco,Sinaloa,Policía,1
46.96057087943812,Jalisco,Sinaloa,Médico,0
51.66563700761542,Jalisco,Jalisco,Médico,1
52.242332905282346,Jalisco,Sinaloa,Policía,0
53.516749200413805,Sinaloa,CDMX,Chef,0
53.390017916095424,Jalisco,Sinaloa,Médico,1
54.21666332832737,Jalisco,Sinaloa,Médico,1
34.70240509754295,Jalisco,Sinaloa,Médico,1
38.68492966369385,Jalisco,Sinaloa,Médico,1
37.17320250916525,Jalisco,Jalisco,Médico,1
36.00340031363841,Jalisco,Sinaloa,Profesor,1
52.90367835399954,Jalisco,Sinaloa,Médico,1
55.95171827403924,Jalisco,Sinaloa,Médico,1
50.01851166104447,Jalisco,Jalisco,Médico,1
48.34363533928894,Sinaloa,Sinaloa,Médico,0
44.11625446406793,Jalisco,Sinaloa,Médico,0
42.18042573384432,Jalisco,Jalisco,Policía,1
35.93210019843929,Jalisco,Jalisco,Médico,1
35.544613209304515,Jalisco,Jalisco,Médico,1
52.0274324074123,Sinaloa,Jalisco,Médico,0
54.046144378604446,Sinaloa,Jalisco,Médico,0
52.07971064134333,Sinaloa,Sinaloa,Médico,0
51.059656184413555,Jalisco,Jalisco,Chef,0
52.94535181642309,Jalisco,Sinaloa,Policía,0
56.268284509625786,Sinaloa,Jalisco,Policía,0
33.968859400173024,Jalisco,Sinaloa,Médico,1
48.29535786975633,Jalisco,Jalisco,Profesor,0
51.525429988621184,Jalisco,Sinaloa,Policía,0
47.50943814464808,Jalisco,Sinaloa,Policía,1
55.30155999900677,Jalisco,Jalisco,Policía,0
54.01088128632161,Sinaloa,Sinaloa,Médico,1
54.23202029494122,Jalisco,Jalisco,Médico,1
41.992145543703245,Jalisco,Jalisco,Médico,1
42.136489709465664,Jalisco,Sinaloa,Médico,1
52.98271585409593,Sinaloa,Jalisco,Médico,0
55.62024928211846,Sinaloa,Jalisco,Médico,1
42.966465101894826,Jalisco,Jalisco,Médico,1
45.32129616367185,Jalisco,Jalisco,Policía,1
42.92192538139062,Jalisco,Jalisco,Policía,1
53.253702535128625,Sinaloa,Sinaloa,Policía,0
52.046827597213266,Jalisco,Jalisco,Médico,1
52.989442822899676,Jalisco,Sinaloa,Médico,1
55.223878027704515,Jalisco,Jalisco,Policía,0
54.68881158992044,Sinaloa,Sinaloa,Médico,1
39.91614272470936,Jalisco,Sinaloa,Médico,1
55.134194806913435,Sinaloa,Sinaloa,Médico,1
45.6709359504244,Jalisco,Jalisco,Policía,1
53.51999870742343,Jalisco,Sinaloa,Médico,1
52.001922976572416,Jalisco,Sinaloa,Policía,0
35.090000847778285,Jalisco,Sinaloa,Médico,1
47.96082243628606,Jalisco,Jalisco,Policía,0
53.105921430391895,Jalisco,Sinaloa,Médico,1
52.717421520989035,Sinaloa,Jalisco,Policía,0
51.155597423424396,Jalisco,Sinaloa,Policía,1
43.521491251171,Jalisco,Sinaloa,Policía,1
55.27238780637167,Jalisco,Sinaloa,Médico,1
57.22204861027853,Sinaloa,Jalisco,Médico,0
46.10680278958728,Jalisco,Sinaloa,Policía,1
48.72542849888336,Jalisco,Sinaloa,Policía,1
48.03963624638641,Jalisco,Jalisco,Policía,1
51.855104843419305,Jalisco,Jalisco,Policía,0
55.13559764750738,Jalisco,Jalisco,Policía,0
39.48453546337524,Jalisco,Sinaloa,Médico,1
57.41727459435766,Sinaloa,Sinaloa,Médico,1
59.11263525489697,Jalisco,Sinaloa,Médico,1
56.52432669667095,Jalisco,Sinaloa,Médico,1
33.573471621802064,Sinaloa,Sinaloa,Profesor,1
43.561673122333445,Jalisco,Sinaloa,Policía,1
44.20725696904921,Jalisco,Jalisco,Médico,1
52.05481468434788,Jalisco,Jalisco,Médico,1
53.26540631579722,Jalisco,Sinaloa,Médico,1
53.23290420920358,Jalisco,Sinaloa,Policía,0
53.02246669012761,Jalisco,Sinaloa,Policía,0
57.07102178595157,Sinaloa,Jalisco,Chef,0
52.41650458174953,Sinaloa,Jalisco,Médico,0
47.044021840497265,Jalisco,Jalisco,Policía,1
51.5841718417694,Jalisco,Jalisco,Médico,1
55.35518951810532,Jalisco,Sinaloa,Médico,1
45.822657474998934,Jalisco,Jalisco,Policía,1
51.86173610174827,Jalisco,Jalisco,Médico,1
55.28725826476382,Sinaloa,Jalisco,Chef,0
56.43243330003688,Sinaloa,Jalisco,Médico,0
53.04183601414647,Jalisco,Sinaloa,Médico,1
49.6199017927195,Jalisco,Sinaloa,Policía,0
56.01256427645395,Jalisco,Jalisco,Médico,1
57.844175824480565,Sinaloa,Sinaloa,Médico,0
52.87299360901372,Sinaloa,Sinaloa,Policía,1
56.552071086247246,Jalisco,Sinaloa,Médico,1
56.027430120900455,Jalisco,Sinaloa,Médico,1
54.8283689341666,Jalisco,Jalisco,Médico,1
42.07413056605955,Jalisco,Jalisco,Policía,1
50.79034440005447,Jalisco,Jalisco,Médico,0
59.54330725285285,Sinaloa,Sinaloa,Policía,0
53.596261920841044,Jalisco,Sinaloa,Médico,1
50.88160959097812,Jalisco,Sinaloa,Médico,0
40.97716857522049,Jalisco,Jalisco,Médico,1
47.78670486857401,Jalisco,Sinaloa,Policía,0
53.0906272249386,Jalisco,Sinaloa,Médico,1
50.94770880656127,Sinaloa,Jalisco,Médico,0
56.05803901137745,Jalisco,Jalisco,Policía,0
52.259561123566776,Jalisco,Jalisco,Médico,1
56.91574742766062,Jalisco,Sinaloa,Médico,1
51.76587661528832,Jalisco,Jalisco,Médico,1
60.45927284044598,Sinaloa,Jalisco,Chef,0
50.7411840253009,Sinaloa,Jalisco,Médico,0
54.13993041710401,Sinaloa,Sinaloa,Médico,0
53.8618758914777,Jalisco,Jalisco,Policía,0
44.293724590804686,Jalisco,Jalisco,Policía,1
51.14219574995495,Sinaloa,Sinaloa,Policía,0
53.93694873146676,Sinaloa,Sinaloa,Médico,0
49.643051999931174,Jalisco,Sinaloa,Policía,1
53.16061169142256,Jalisco,Sinaloa,Policía,0
45.81098259289175,Jalisco,Jalisco,Médico,1
58.05418385322587,Jalisco,Sinaloa,Policía,0
54.744798986208366,Jalisco,Jalisco,Policía,0
58.99183620665649,Sinaloa,Jalisco,Policía,0
56.641318765973345,Jalisco,Sinaloa,Policía,0
51.78725378618708,Jalisco,Sinaloa,Médico,1
36.9908817044497,Jalisco,Sinaloa,Médico,1
47.47989302316542,Jalisco,Jalisco,Policía,1
49.739321931251325,Jalisco,Sinaloa,Médico,1
54.03698153288159,Jalisco,Sinaloa,Policía,0
39.02928942465401,Jalisco,Jalisco,Médico,1
34.836901667714656,Jalisco,Sinaloa,Médico,1
50.65857968399825,Jalisco,Sinaloa,Policía,0
59.166948533836525,Sinaloa,Jalisco,Médico,0
53.87101259005395,Sinaloa,Jalisco,Policía,0
53.80635279356413,Jalisco,Sinaloa,Médico,1
54.5877716203922,Sinaloa,Sinaloa,Médico,0
53.98894643882175,Sinaloa,Sinaloa,Médico,0
40.64146410701258,Jalisco,Jalisco,Médico,1
58.43257548705729,Sinaloa,Jalisco,Policía,0
57.86671466409689,Sinaloa,Jalisco,Médico,0
38.279383428777436,Jalisco,Jalisco,Médico,1
49.53447433215014,Jalisco,Sinaloa,Policía,1
51.87156429682817,Sinaloa,Jalisco,Médico,0
51.795528881608604,Sinaloa,Jalisco,Médico,0
42.09209316043303,Jalisco,Sinaloa,Médico,1
53.25264273389657,Jalisco,Sinaloa,Policía,0
51.605835687830044,Sinaloa,Sinaloa,Policía,0
44.178327748575256,Jalisco,Sinaloa,Policía,1
52.20197829221227,Jalisco,Jalisco,Policía,0
52.794423723382316,Sinaloa,Sinaloa,Médico,0
52.96161079318491,Sinaloa,Sinaloa,Médico,0
54.37651511280596,Sinaloa,Jalisco,Chef,0
52.211314312749536,Sinaloa,Jalisco,Médico,0
55.90837952548225,Sinaloa,Jalisco,Médico,0
54.919429508291586,Jalisco,Sinaloa,Médico,1
49.57729793456966,Jalisco,Jalisco,Profesor,0
52.041782645301105,Sinaloa,Sinaloa,Médico,0
51.81225836818157,Jalisco,Jalisco,Médico,1
52.9171793004711,Sinaloa,Sinaloa,Médico,0
54.466080588777785,Sinaloa,Sinaloa,Médico,0
54.94867380899611,Jalisco,Sinaloa,Policía,0
43.62295822530393,Jalisco,Sinaloa,Policía,1
47.48919801792371,Jalisco,Jalisco,Policía,1
54.46551381933459,Jalisco,Jalisco,Policía,0
50.7123015112811,Jalisco,Jalisco,Médico,1
43.54887753537646,Jalisco,Sinaloa,Médico,1
54.58297656803013,Jalisco,Jalisco,Médico,0
50.98636427529453,Jalisco,Jalisco,Médico,1
60.71000361256727,Sinaloa,Sinaloa,Policía,0
49.98555261384777,Sinaloa,Sinaloa,Médico,0
54.2954683547154,Sinaloa,Jalisco,Médico,0
39.11858908584588,Jalisco,Sinaloa,Médico,1
54.09133028367664,Sinaloa,Sinaloa,Policía,0
54.53666164495909,Sinaloa,Sinaloa,Médico,0
54.92404764373287,Sinaloa,Jalisco,Chef,0
51.23177641354047,Jalisco,Sinaloa,Policía,1
54.675224063986526,Sinaloa,Jalisco,Policía,0
58.12282299047801,Sinaloa,Sinaloa,Policía,0
34.946809766079454,Jalisco,Jalisco,Médico,1
51.64429104138307,Jalisco,Sinaloa,Médico,1
54.98394797170949,Sinaloa,Sinaloa,Médico,0
50.75692702012069,Jalisco,Sinaloa,Policía,0
50.935360993669164,Jalisco,Sinaloa,Policía,1
53.72059335545445,Jalisco,Jalisco,Policía,0
52.470084432320306,Jalisco,Sinaloa,Médico,1
58.152679822698175,Sinaloa,Jalisco,Policía,0
55.800446960522194,Jalisco,Sinaloa,Policía,0
55.01800367400682,Jalisco,Sinaloa,Médico,1
51.62312525292734,Jalisco,Sinaloa,Médico,1
53.09858418489119,Jalisco,Sinaloa,Policía,0
59.8739679580202,Sinaloa,Jalisco,Policía,0
53.220930939528365,Jalisco,Sinaloa,Policía,0
54.741391432055764,Jalisco,Sinaloa,Médico,1
55.05220319680417,Sinaloa,Sinaloa,Policía,1
46.57809427962594,Jalisco,Sinaloa,Policía,1
53.32327453950713,Sinaloa,Sinaloa,Médico,0
39.32702860498742,Jalisco,Sinaloa,Médico,1
38.16716201036586,Jalisco,Sinaloa,Médico,1
54.76716317678489,Jalisco,Jalisco,Médico,1
34.43572557041628,Jalisco,Sinaloa,Médico,1
60.55582405052494,Sinaloa,Jalisco,Médico,0
56.57951118378669,Sinaloa,Sinaloa,Médico,1
47.31509214332128,Jalisco,Jalisco,Médico,0
57.466595591523706,Sinaloa,Sinaloa,Policía,0
53.68816318233263,Jalisco,Jalisco,Médico,1
51.201066423682576,Jalisco,Sinaloa,Médico,1
53.39462655783338,Jalisco,Jalisco,Policía,0
54.81172978275403,Sinaloa,Jalisco,Policía,1
54.59675672825872,Jalisco,Jalisco,Chef,0
50.87088187314969,Jalisco,Sinaloa,Policía,1
51.13483133317999,Jalisco,Sinaloa,Policía,1
45.173262567617144,Jalisco,Jalisco,Policía,1
51.04840340971488,Jalisco,Jalisco,Policía,1
54.267449965956544,Jalisco,Jalisco,Policía,0
51.873512430506004,Sinaloa,Sinaloa,Policía,1
58.588824448109534,Sinaloa,Jalisco,Policía,0
53.02498538040102,Jalisco,Jalisco,Médico,1
55.148067190883665,Sinaloa,Jalisco,Profesor,0
49.990586300850055,Jalisco,Sinaloa,Policía,1
50.950658773091064,Jalisco,Jalisco,Policía,0
52.365030145534114,Jalisco,Sinaloa,Policía,0
53.60782175577786,Sinaloa,Sinaloa,Médico,0
54.89681073839015,Sinaloa,Jalisco,Médico,1
54.63223387385864,Sinaloa,Sinaloa,Médico,0
54.28201145295185,Jalisco,Sinaloa,Policía,0
53.96099089292585,Sinaloa,Sinaloa,Médico,0
51.72717095078443,Jalisco,Jalisco,Policía,0
53.24094487646465,Jalisco,Sinaloa,Médico,1
49.948363397875895,Jalisco,Jalisco,Policía,0
53.63343068132616,Jalisco,Sinaloa,Policía,0
39.68905993951806,Jalisco,Jalisco,Médico,1
52.05771857415349,Jalisco,Sinaloa,Médico,1
48.914414897202576,Jalisco,Sinaloa,Policía,0
52.636541829279054,Sinaloa,Jalisco,Médico,1
54.498044767768405,Jalisco,Sinaloa,Policía,0
51.45436564121486,Jalisco,Jalisco,Policía,0
45.37538657289008,Jalisco,Sinaloa,Médico,1
53.41950870253476,Sinaloa,Jalisco,Policía,0
56.3767479590335,Jalisco,Sinaloa,Médico,1
45.490766256918185,Jalisco,Sinaloa,Médico,0
37.3333300790805,Jalisco,Jalisco,Médico,1
49.80133858577721,Jalisco,Sinaloa,Policía,1
50.06474385609243,Jalisco,Jalisco,Médico,1
55.013590436709755,Sinaloa,Sinaloa,Médico,0
55.56719225596691,Jalisco,Jalisco,Policía,0
38.239274436905355,Jalisco,Jalisco,Médico,1
55.369123920231544,Sinaloa,Sinaloa,Médico,0
29.652461068623712,Sinaloa,Sinaloa,Médico,1
50.80971689295622,Jalisco,Sinaloa,Policía,0
48.13469053774107,Jalisco,Jalisco,Policía,1
45.333088229798264,Jalisco,Jalisco,Policía,1
52.46299730597764,Sinaloa,Sinaloa,Chef,0
49.54323331413705,Jalisco,Sinaloa,Chef,0
52.98182913719634,Jalisco,Sinaloa,Médico,1
53.95994503218399,Jalisco,Jalisco,Policía,0
49.47641174616858,Jalisco,Jalisco,Policía,1
36.525929880132836,Jalisco,Sinaloa,Médico,1
40.88686317297965,Jalisco,Sinaloa,Médico,1
52.02072269340763,Sinaloa,Jalisco,Médico,0
55.6266464173382,Sinaloa,Sinaloa,Médico,0
60.03275954708178,Sinaloa,Sinaloa,Profesor,0
42.54752540002739,Jalisco,Sinaloa,Policía,1
54.76742799195483,Jalisco,Sinaloa,Policía,0
36.81866871480497,Jalisco,Sinaloa,Médico,1
51.582829471399556,Jalisco,Jalisco,Profesor,0
56.403748689448065,Sinaloa,Sinaloa,Médico,0
59.19330483138812,Sinaloa,Sinaloa,Médico,0
36.09233152881296,Jalisco,Jalisco,Médico,1
52.93934177299361,Jalisco,Sinaloa,Policía,0
53.8827096414875,Sinaloa,Sinaloa,Médico,1
52.9808017813924,Jalisco,Sinaloa,Médico,1
55.3651459158648,Sinaloa,Jalisco,Médico,1
40.196457866408615,Jalisco,Jalisco,Médico,1
43.8646513566153,Jalisco,Sinaloa,Policía,1
33.659959454630766,Sinaloa,Sinaloa,Profesor,1
57.383124055136584,Sinaloa,Jalisco,Policía,0
51.68184613915994,Jalisco,Jalisco,Policía,0
49.00501029098938,Jalisco,Sinaloa,Médico,1
51.64235914558759,Jalisco,Sinaloa,Policía,1
49.872177359562095,Jalisco,Jalisco,Médico,1
60.45606142286815,Jalisco,Sinaloa,Policía,0
54.89627299230191,Sinaloa,Jalisco,Médico,0
37.355474983825175,Jalisco,Sinaloa,Médico,1
54.43381886747342,Jalisco,Sinaloa,Policía,0
53.409097543958985,Jalisco,Sinaloa,Médico,0
53.35107252250618,Sinaloa,Jalisco,Policía,0
54.9656386100199,Jalisco,Sinaloa,Médico,1
55.3139886825817,Sinaloa,Jalisco,Policía,0
54.766153333200684,Jalisco,Jalisco,Médico,1
52.42782131235919,Jalisco,Jalisco,Médico,1
58.31890717250958,Sinaloa,Sinaloa,Médico,0
54.79048395868011,Sinaloa,Jalisco,Médico,0
50.72059323850668,Jalisco,Sinaloa,Policía,0
53.547582041552296,Sinaloa,Jalisco,Médico,0
52.94445980832679,Jalisco,Sinaloa,Policía,0
52.76697293871631,Jalisco,Sinaloa,Policía,0
52.85187923565933,Sinaloa,Sinaloa,Policía,0
54.36184290978192,Sinaloa,Jalisco,Médico,0
51.544300950850435,Jalisco,Sinaloa,Policía,1
49.47413533793764,Jalisco,CDMX,Policía,0
50.32374143323332,Sinaloa,Sinaloa,Médico,0
52.666143176648696,Jalisco,Sinaloa,Policía,0
53.82300664940419,Jalisco,Sinaloa,Policía,0
51.081386660341344,Jalisco,Sinaloa,Médico,0
51.26718807007234,Jalisco,Jalisco,Policía,1
52.51984683468701,Jalisco,Jalisco,Policía,0
54.265951293251064,Jalisco,Jalisco,Policía,0
52.82146045167282,Jalisco,Sinaloa,Policía,1
58.821425957280816,Sinaloa,Sinaloa,Médico,0
37.74426933901525,Jalisco,Sinaloa,Médico,1
37.64271197870716,Jalisco,Sinaloa,Médico,1
54.441427397071934,Jalisco,Jalisco,Médico,1
55.831030551886236,Jalisco,Sinaloa,Policía,0
31.392629109879607,Sinaloa,Sinaloa,Profesor,1
53.46788758329935,Sinaloa,Jalisco,Médico,1
44.59574279871848,Jalisco,Jalisco,Médico,1
51.0387785574509,Sinaloa,Sinaloa,Chef,0
36.93818450089316,Jalisco,Sinaloa,Médico,1
50.27555335356635,Sinaloa,Jalisco,Chef,0
49.753535905746446,Sinaloa,Sinaloa,Médico,0
53.60790925427188,Jalisco,Jalisco,Médico,1
43.44019299550226,Jalisco,Jalisco,Policía,1
52.59090141091435,Sinaloa,Sinaloa,Profesor,0
53.988964375196055,Sinaloa,Sinaloa,Policía,1
52.91356690479027,Sinaloa,Jalisco,Chef,0
45.40771597773976,Jalisco,Sinaloa,Profesor,0
48.35052760665625,Jalisco,Sinaloa,Chef,0
46.3202618702,Jalisco,Sinaloa,Médico,1
55.76674060767239,Sinaloa,Sinaloa,Policía,0
51.91034939468601,Jalisco,Sinaloa,Profesor,1
50.778265511907364,Jalisco,CDMX,Médico,1
52.78376681399679,Sinaloa,Sinaloa,Médico,0
56.24708242635179,Sinaloa,Jalisco,Médico,1
32.53887213879545,Sinaloa,Jalisco,Profesor,1
53.2574429530725,Sinaloa,Sinaloa,Médico,0
47.634858234679044,Jalisco,Sinaloa,Policía,1
51.05480904333055,Jalisco,Sinaloa,Médico,0
52.12131850788465,Sinaloa,Jalisco,Chef,0
54.09456534832188,Jalisco,Sinaloa,Policía,1
51.22663927973949,Sinaloa,Sinaloa,Médico,0
54.067998391635136,Jalisco,Sinaloa,Policía,0
34.28703967712278,Jalisco,Sinaloa,Médico,1
51.49733119435838,Jalisco,Jalisco,Médico,1
54.87692686322047,Jalisco,Sinaloa,Policía,0
55.27622617544947,Jalisco,Jalisco,Policía,0
35.874737362821705,Jalisco,Sinaloa,Médico,1
52.947413395696486,Jalisco,Sinaloa,Médico,1
53.46787647067677,Jalisco,Jalisco,Chef,0
54.05104158286961,Sinaloa,Sinaloa,Chef,0
51.32217209854457,Jalisco,Jalisco,Policía,1
53.10921288318311,Jalisco,Jalisco,Médico,1
49.762471092927925,Jalisco,Sinaloa,Profesor,0
53.53006327902887,Sinaloa,Sinaloa,Policía,0
52.87703641010407,Sinaloa,Sinaloa,Médico,0
30.141570355357523,Jalisco,Sinaloa,Médico,1
48.73632170821593,Jalisco,Jalisco,Policía,1
47.658688270609005,Jalisco,Jalisco,Médico,0
49.041364492681055,Jalisco,Sinaloa,Policía,0
53.55818362636127,Jalisco,Jalisco,Policía,0
52.08700945043818,Jalisco,Sinaloa,Policía,0
46.30735214139892,Jalisco,Sinaloa,Policía,1
50.4980062851931,Sinaloa,Jalisco,Médico,0
56.81561697506587,Jalisco,Sinaloa,Chef,0
53.56761368071489,Jalisco,Sinaloa,Médico,1
53.23373641172028,Jalisco,Sinaloa,Chef,0
52.43639706056224,Jalisco,Sinaloa,Policía,1
39.07963630118235,Jalisco,Sinaloa,Médico,1
55.69437278809745,Sinaloa,Sinaloa,Médico,0
53.68266316541106,Sinaloa,Jalisco,Chef,0
54.61296234803566,Sinaloa,Jalisco,Policía,0
54.20819934209774,Jalisco,Sinaloa,Policía,0
52.93947780673947,Sinaloa,Sinaloa,Médico,0
55.39013802480488,Sinaloa,Sinaloa,Médico,0
51.84216314206309,Sinaloa,Sinaloa,Médico,0
54.01513944763552,Jalisco,Jalisco,Médico,1
53.12537431909882,Sinaloa,Sinaloa,Médico,0
